Real-Time Sampling Data	V1	T(Celsius)	V2	P(MPa)	Do_1	Cycle(s)	Ratio	Do_2	Cycle(s)	Ratio	Flow(L/min)
2019_03_27_14_58_14_477	-2.410	-114.89	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_14_583	-2.434	-115.19	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_14_691	-2.382	-114.54	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_14_8	-2.374	-114.45	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_14_914	-2.345	-114.08	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_15_023	-2.329	-113.88	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_15_128	-2.303	-113.57	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_15_237	-2.299	-113.50	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_15_351	-2.269	-113.14	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_15_459	-2.264	-113.08	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_15_57	-2.214	-112.46	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_15_674	-2.205	-112.34	0.8521	0.9584	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_15_783	-2.202	-112.30	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_15_899	-2.152	-111.68	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_16_004	-2.136	-111.48	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_16_118	-2.122	-111.30	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_16_224	-2.111	-111.17	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_16_336	-2.097	-111.00	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_16_447	-2.067	-110.62	0.8545	0.9614	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_16_551	-2.025	-110.10	0.8521	0.9584	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_16_665	-2.051	-110.42	0.8569	0.9643	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_16_773	-2.007	-109.88	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_16_878	-1.998	-109.77	0.8521	0.9584	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_16_987	-1.998	-109.77	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_17_1	-1.970	-109.42	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_17_206	-1.947	-109.13	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_17_32	-1.908	-108.65	0.8447	0.9497	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_17_427	-1.906	-108.61	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_17_538	-1.929	-108.90	0.8521	0.9584	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_17_648	-1.913	-108.71	0.8521	0.9584	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_17_752	-1.892	-108.45	0.8521	0.9584	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_17_866	-1.890	-108.42	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_17_969	-1.881	-108.31	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_18_081	-1.890	-108.42	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_18_189	-1.890	-108.42	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_18_304	-1.881	-108.31	0.8447	0.9497	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_18_408	-1.881	-108.31	0.8447	0.9497	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_18_518	-1.890	-108.42	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_18_628	-1.931	-108.93	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_18_736	-1.887	-108.39	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_18_85	-1.890	-108.42	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_18_957	-1.952	-109.19	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_19_068	-1.899	-108.54	0.8447	0.9497	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_19_174	-1.915	-108.74	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_19_289	-1.906	-108.61	0.8521	0.9584	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_19_399	-1.926	-108.87	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_19_504	-1.920	-108.80	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_19_614	-1.949	-109.16	0.8447	0.9497	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_19_723	-1.929	-108.90	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_19_831	-1.957	-109.25	0.8521	0.9584	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_19_942	-1.942	-109.07	0.8447	0.9497	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_20_05	-1.945	-109.10	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_20_163	-1.973	-109.45	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_20_27	-1.975	-109.48	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_20_378	-1.965	-109.36	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_20_49	-1.978	-109.51	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_20_6	-2.002	-109.81	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_20_709	-2.007	-109.88	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_20_818	-2.032	-110.19	0.8521	0.9584	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_20_929	-2.048	-110.39	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_21_039	-2.037	-110.25	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_21_148	-2.053	-110.45	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_21_255	-2.032	-110.19	0.8521	0.9584	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_21_364	-2.087	-110.88	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_21_475	-2.074	-110.71	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_21_582	-2.097	-111.00	0.8337	0.9365	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_21_692	-2.113	-111.20	0.8447	0.9497	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_21_801	-2.103	-111.07	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_21_914	-2.142	-111.56	0.8337	0.9365	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_22_022	-2.119	-111.27	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_22_129	-2.140	-111.53	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_22_235	-2.142	-111.56	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_22_352	-2.152	-111.68	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_22_456	-2.161	-111.79	0.8545	0.9614	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_22_568	-2.170	-111.91	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_22_674	-2.170	-111.91	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_22_788	-2.158	-111.76	0.8447	0.9497	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_22_895	-2.161	-111.79	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_23_003	-2.161	-111.79	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_23_117	-2.158	-111.76	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_23_222	-2.145	-111.59	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_23_331	-2.124	-111.33	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_23_444	-2.142	-111.56	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_23_554	-2.115	-111.23	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_23_662	-2.103	-111.07	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_23_77	-2.097	-111.00	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_23_878	-2.067	-110.62	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_23_992	-2.051	-110.42	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_24_1	-2.062	-110.56	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_24_206	-2.062	-110.56	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_24_318	-2.048	-110.39	0.8337	0.9365	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_24_424	-2.014	-109.97	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_24_536	-2.019	-110.03	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_24_646	-2.014	-109.97	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_24_753	-1.965	-109.36	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_24_864	-1.968	-109.39	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_24_976	-1.934	-108.96	0.8447	0.9497	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_25_081	-1.952	-109.19	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_25_194	-1.957	-109.25	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_25_301	-1.936	-108.99	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_25_414	-1.952	-109.19	0.8362	0.9394	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_25_523	-1.929	-108.90	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_25_634	-1.945	-109.10	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_25_736	-1.931	-108.93	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_25_85	-1.936	-108.99	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_25_954	-1.934	-108.96	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_26_065	-1.929	-108.90	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_26_18	-1.910	-108.68	0.8447	0.9497	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_26_289	-1.954	-109.22	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_26_399	-1.929	-108.90	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_26_503	-1.938	-109.02	0.8447	0.9497	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_26_617	-1.959	-109.28	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_26_725	-1.963	-109.33	0.8447	0.9497	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_26_832	-1.947	-109.13	0.8447	0.9497	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_26_945	-1.973	-109.45	0.8447	0.9497	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_27_055	-1.965	-109.36	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_27_166	-1.984	-109.59	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_27_273	-1.993	-109.71	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_27_377	-1.981	-109.56	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_27_49	-2.004	-109.84	0.8447	0.9497	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_27_597	-2.009	-109.91	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_27_708	-2.014	-109.97	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_27_82	-1.981	-109.56	0.8362	0.9394	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_27_924	-2.014	-109.97	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_28_031	-2.007	-109.88	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_28_141	-2.041	-110.30	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_28_259	-2.007	-109.88	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_28_364	-2.037	-110.25	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_28_469	-2.046	-110.36	0.8362	0.9394	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_28_584	-2.041	-110.30	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_28_694	-2.074	-110.71	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_28_8	-2.056	-110.48	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_28_915	-2.053	-110.45	0.8362	0.9394	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_29_02	-2.056	-110.48	0.8447	0.9497	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_29_129	-2.064	-110.59	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_29_239	-2.087	-110.88	0.8362	0.9394	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_29_353	-2.072	-110.68	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_29_454	-2.076	-110.74	0.8447	0.9497	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_29_569	-2.085	-110.85	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_29_676	-2.085	-110.85	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_29_785	-2.080	-110.79	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_29_898	-2.080	-110.79	0.8447	0.9497	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_30_003	-2.083	-110.82	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_30_112	-2.076	-110.74	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_30_223	-2.051	-110.42	0.8362	0.9394	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_30_33	-2.064	-110.59	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_30_445	-2.056	-110.48	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_30_551	-2.069	-110.65	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_30_662	-2.074	-110.71	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_30_773	-2.035	-110.22	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_30_879	-2.017	-110.00	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_30_986	-2.032	-110.19	0.8289	0.9306	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_31_1	-2.002	-109.81	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_31_204	-2.004	-109.84	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_31_32	-1.973	-109.45	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_31_427	-1.991	-109.68	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_31_534	-1.991	-109.68	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_31_646	-1.978	-109.51	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_31_757	-1.981	-109.56	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_31_865	-1.973	-109.45	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_31_971	-1.973	-109.45	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_32_081	-1.942	-109.07	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_32_192	-1.952	-109.19	0.8496	0.9555	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_32_299	-1.986	-109.62	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_32_409	-1.991	-109.68	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_32_524	-1.981	-109.56	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_32_629	-1.975	-109.48	0.8447	0.9497	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_32_739	-2.007	-109.88	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_32_849	-1.996	-109.74	0.8447	0.9497	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_32_961	-1.996	-109.74	0.8337	0.9365	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_33_068	-1.989	-109.65	0.8289	0.9306	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_33_175	-2.025	-110.10	0.8447	0.9497	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_33_284	-2.035	-110.22	0.8337	0.9365	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_33_393	-2.025	-110.10	0.8362	0.9394	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_33_507	-2.037	-110.25	0.8447	0.9497	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_33_612	-2.053	-110.45	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_33_718	-2.046	-110.36	0.8289	0.9306	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_33_832	-2.069	-110.65	0.8362	0.9394	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_33_941	-2.062	-110.56	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_34_05	-2.095	-110.97	0.8447	0.9497	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_34_165	-2.103	-111.07	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_34_272	-2.122	-111.30	0.8362	0.9394	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_34_379	-2.115	-111.23	0.8337	0.9365	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_34_492	-2.136	-111.48	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_34_6	-2.126	-111.36	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_34_707	-2.145	-111.59	0.8362	0.9394	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_34_818	-2.145	-111.59	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_34_922	-2.131	-111.42	0.8362	0.9394	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_35_038	-2.150	-111.65	0.8264	0.9277	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_35_147	-2.140	-111.53	0.8362	0.9394	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_35_253	-2.158	-111.76	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_35_366	-2.136	-111.48	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_35_477	-2.115	-111.23	0.8447	0.9497	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_35_586	-2.124	-111.33	0.8313	0.9335	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_35_694	-2.126	-111.36	0.8337	0.9365	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_35_799	-2.113	-111.20	0.8337	0.9365	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_35_913	-2.122	-111.30	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_36_021	-2.113	-111.20	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_36_133	-2.090	-110.91	0.8362	0.9394	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_36_238	-2.046	-110.36	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_36_346	-2.074	-110.71	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_36_456	-2.056	-110.48	0.8362	0.9394	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_36_57	-2.053	-110.45	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_36_672	-2.037	-110.25	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_36_789	-2.037	-110.25	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_36_897	-2.025	-110.10	0.8337	0.9365	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_37_002	-1.991	-109.68	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_37_117	-1.989	-109.65	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_37_225	-1.975	-109.48	0.8362	0.9394	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_37_329	-1.970	-109.42	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_37_445	-1.963	-109.33	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_37_548	-1.936	-108.99	0.8362	0.9394	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_37_663	-1.931	-108.93	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_37_772	-1.936	-108.99	0.8447	0.9497	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_37_878	-1.934	-108.96	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_37_987	-1.918	-108.77	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_38_098	-1.910	-108.68	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_38_21	-1.931	-108.93	0.8337	0.9365	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_38_318	-1.934	-108.96	0.8362	0.9394	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_38_423	-1.924	-108.84	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_38_538	-1.936	-108.99	0.8362	0.9394	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_38_649	-1.936	-108.99	0.8362	0.9394	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_38_756	-1.959	-109.28	0.8362	0.9394	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_38_862	-1.957	-109.25	0.8313	0.9335	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_38_977	-1.952	-109.19	0.8362	0.9394	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_39_082	-1.949	-109.16	0.8337	0.9365	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_39_193	-1.981	-109.56	0.8362	0.9394	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_39_298	-1.978	-109.51	0.8337	0.9365	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_39_411	-1.970	-109.42	0.8386	0.9423	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_39_523	-1.998	-109.77	0.8362	0.9394	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_39_628	-1.991	-109.68	0.8337	0.9365	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_58_39_744	-2.037	-110.25	0.8362	0.9394	1	1.0	0.50	1	1.0	0.50	waiting...
